GBIF Taxon key,GBIF scientific name,rank,kingdom_name,provided species name,speciesplusID
5184635,"Acropora echinata (Dana, 1846)",SPECIES,Animalia,Acropora echinata,3237
2497822,"Ninox superciliaris (Vieillot, 1817)",SPECIES,Animalia,Ninox superciliaris,3238
2442549,"Nilssonia nigricans Anderson, 1875",SPECIES,Animalia,Nilssonia nigricans,3239
4339547,"Balanophyllia (Balanophyllia) malouinensis Squires, 1961",SPECIES,Animalia,Balanophyllia malouinensis,3241
2494536,"Pyrrhula erythaca Blyth, 1862",SPECIES,Animalia,Pyrrhula erythaca,3242
4267289,"Galago rondoensis Honess, 1997",SPECIES,Animalia,Galago rondoensis,3243
5707295,"Callithrix melanura ‰Û_. Geoffroy, 1812",SPECIES,Animalia,Callithrix melanura,3244
4879270,"Seriatopora aculeata Quelch, 1886",SPECIES,Animalia,Seriatopora aculeata,3245
5184827,"Oculina robusta PourtalÌÜs, 1871",SPECIES,Animalia,Oculina robusta,3246
5224405,"Enhydris bocourti Jan, 1865",SPECIES,Animalia,Enhydris bocourti,3247
2497288,"Asio capensis (A. Smith, 1834)",SPECIES,Animalia,Asio capensis,3248
2480636,"Accipiter erythropus (Hartlaub, 1855)",SPECIES,Animalia,Accipiter erythropus,3249
4287380,"Nadzikambia Tilbury, Tolley & Branch, 2006",GENUS,Animalia,Nadzikambia baylissi,3250
2479060,"Forpus modestus (Cabanis, 1848)",SPECIES,Animalia,Forpus modestus,3252
2498120,"Anas nesiotis (J. H. Fleming, 1935)",SPECIES,Animalia,Anas nesiotis,3253
2260302,"Acanthastrea minuta Moll & Best, 1984",SPECIES,Animalia,Acanthastrea minuta,3254
5787168,"Equus africanus Heuglin & Fitzinger, 1866",SPECIES,Animalia,Equus africanus,3255
2479667,"Amazona xanthops (Spix, 1824)",SPECIES,Animalia,Amazona xanthops,3256
2480445,"Haliaeetus pelagicus (Pallas, 1811)",SPECIES,Animalia,Haliaeetus pelagicus,3259
2258456,"Tanacetipathes thamnea (Warner, 1981)",SPECIES,Animalia,Tanacetipathes thamnea,3260
2443421,"Geoemyda spengleri Gmelin, 1789",SPECIES,Animalia,Geoemyda spengleri,3261
2260335,"Cynarina lacrymalis (Milne Edwards & Haime, 1848)",SPECIES,Animalia,Cynarina lacrymalis,3262
2258216,"Antipathes plantagenista (Cooper, 1903)",SPECIES,Animalia,Antipathes plantagenista,3263
5184737,"Platygyra crosslandi (Matthai, 1928)",SPECIES,Animalia,Platygyra crosslandi,3266
2497878,"Pulsatrix perspicillata (Latham, 1790)",SPECIES,Animalia,Pulsatrix perspicillata,3267
2259318,"Sphenotrochus auritus PourtalÌÜs, 1874",SPECIES,Animalia,Sphenotrochus auritus,3268
5219592,"Aotus miconax Thomas, 1927",SPECIES,Animalia,Aotus miconax,3269
5227755,"Meleagris ocellata Cuvier, 1820",SPECIES,Animalia,Meleagris ocellata,3270
2402090,"Scaphirhynchus suttkusi Williams & Clemmer, 1991",SPECIES,Animalia,Scaphirhynchus suttkusi,3271
2480347,"Balaeniceps rex Gould, 1850",SPECIES,Animalia,Balaeniceps rex,3272
4287603,"Leiopython bennettorum Hoser, 2000",SPECIES,Animalia,Leiopython bennettorum,3273
5228506,"Trochilus polytmus Linnaeus, 1758",SPECIES,Animalia,Trochilus polytmus,3274
2259101,"Stephanocyathus campaniformis (Marenzeller, 1904)",SPECIES,Animalia,Stephanocyathus campaniformis,3276
2480479,"Butastur liventer (Temminck, 1827)",SPECIES,Animalia,Butastur liventer,3277
2260450,"Goniopora tenuidens Quelch, 1886",SPECIES,Animalia,Goniopora tenuidens,3278
2474078,"Polyplectron germaini Elliot, 1866",SPECIES,Animalia,Polyplectron germaini,3281
2436414,"Hapalemur griseus (Link, 1795)",SPECIES,Animalia,Hapalemur griseus,3283
2462503,"Tiliqua scincoides White, 1790",SPECIES,Animalia,Tiliqua scincoides,3284
5963050,"Prionodon linsang (Hardwicke, 1821)",SPECIES,Animalia,Prionodon linsang,3285
2476238,"Lafresnaya lafresnayi (Boissonneau, 1840)",SPECIES,Animalia,Lafresnaya lafresnayi,3286
2259580,"Cladopsammia eguchii (Wells, 1982)",SPECIES,Animalia,Cladopsammia eguchii,3287
2259442,"Stylocoeniella cocosensis Veron, 1990",SPECIES,Animalia,Stylocoeniella cocosensis,3288
6472575,"Caryophyllia (Caryophyllia) concreta Kitahara, Cairns & Miller, 2010",SPECIES,Animalia,Caryophyllia concreta,3289
5225729,"Eryx johnii Russell, 1801",SPECIES,Animalia,Eryx johnii,3290
2493682,"Lagonosticta larvata (Råüppell, 1838)",SPECIES,Animalia,Lagonosticta larvata,3291
5222267,"Tropidophis maculatus Bibron, 1843",SPECIES,Animalia,Tropidophis maculatus,3292
5221988,"Furcifer pardalis Cuvier, 1829",SPECIES,Animalia,Furcifer pardalis,3293
4287389,"Kinyongia oxyrhina (Klaver & Bè hme, 1988)",SPECIES,Animalia,Kinyongia oxyrhina,3294
5184742,"Polymyces montereyensis (Durham, 1947)",SPECIES,Animalia,Polymyces montereyensis,3296
2436299,"Tupaia montana Thomas, 1892",SPECIES,Animalia,Tupaia montana,3297
4818567,"Trioceros Swainson, 1839",GENUS,Animalia,Trioceros fuelleborni,3298
2479932,"Alisterus amboinensis (Linnaeus, 1766)",SPECIES,Animalia,Alisterus amboinensis,3299
2431878,"Tylototriton vietnamensis Bè hme, Schè ttler, Nguyen & Kè hler, 2005",SPECIES,Animalia,Tylototriton vietnamensis,3300
5219790,"Pseudomys novaehollandiae (Waterhouse, 1843)",SPECIES,Animalia,Pseudomys novaehollandiae,3301
5227883,"Francolinus swierstrai (Roberts, 1929)",SPECIES,Animalia,Francolinus swierstrai,3302
2402168,"Acipenser ruthenus Linnaeus, 1758",SPECIES,Animalia,Acipenser ruthenus,3304
2260576,"Galaxea acrhelia Veron, 2002",SPECIES,Animalia,Galaxea acrhelia,3305
2265543,"Distichopora irregularis Moseley, 1879",SPECIES,Animalia,Distichopora irregularis,3306
2436403,"Callicebus dubius Hershkovitz, 1988",SPECIES,Animalia,Callicebus dubius,3307
2436546,"Cercocebus agilis Milne-Edwards, 1886",SPECIES,Animalia,Cercocebus agilis,3308
5959134,"Bubo ascalaphus Savigny, 1809",SPECIES,Animalia,Bubo ascalaphus,3309
2259620,"Balanophyllia dubia (Semper, 1872)",SPECIES,Animalia,Balanophyllia dubia,3310
2443115,"Glyptemys insculpta LE Conte, 1830",SPECIES,Animalia,Glyptemys insculpta,3312
4287393,"Kinyongia fischeri (Reichenow, 1887)",SPECIES,Animalia,Kinyongia fischeri,3313
2440153,"Onychogalea lunata (Gould, 1840)",SPECIES,Animalia,Onychogalea lunata,3314
2259332,"Idiotrochus kikutii (Yabe & Eguchi, 1941)",SPECIES,Animalia,Idiotrochus kikutii,3315
2258336,"Pteropathes fragilis Brook, 1889",SPECIES,Animalia,Pteropathes fragilis,3316
4374770,"Unio Philipsson, 1788",GENUS,Animalia,Unio nickliniana,3317
2482101,"Burhinus bistriatus (Wagler, 1829)",SPECIES,Animalia,Burhinus bistriatus,3318
2260339,"Scolymia australis (Milne Edwards & Haime, 1849)",SPECIES,Animalia,Scolymia australis,3320
5229034,"Psittacula finschii (Hume, 1874)",SPECIES,Animalia,Psittacula finschii,3321
2474904,"Ardeotis arabs (Linnaeus, 1758)",SPECIES,Animalia,Ardeotis arabs,3323
2440530,"Feresa attenuata Gray, 1874",SPECIES,Animalia,Feresa attenuata,3327
5232136,"Glaucidium nubicola Robbins & F. G. Stiles, 1999",SPECIES,Animalia,Glaucidium nubicola,3328
2260127,"Favia favus (ForskÌâl, 1775)",SPECIES,Animalia,Favia favus,3329
2438974,"Notomys cervinus (Gould, 1853)",SPECIES,Animalia,Notomys cervinus,3332
2479594,"Nestor meridionalis (Gmelin, 1788)",SPECIES,Animalia,Nestor meridionalis,3333
2442311,"Pelusios castaneus Schweigger, 1812",SPECIES,Animalia,Pelusios castaneus,3335
2476713,"Anthracothorax mango (Linnaeus, 1758)",SPECIES,Animalia,Anthracothorax mango,3336
2260007,"Fungiacyathus crispus (PourtalÌÜs, 1871)",SPECIES,Animalia,Fungiacyathus crispus,3337
2265392,"Stylaster multiplex Hickson & England, 1905",SPECIES,Animalia,Stylaster multiplex,3339
2260580,"Madrepora arbuscula (Moseley, 1881)",SPECIES,Animalia,Madrepora arbuscula,3340
2258962,"Cladocora pacifica Cairns, 1991",SPECIES,Animalia,Cladocora pacifica,3341
2265309,"Errinopora stylifera (Broch, 1935)",SPECIES,Animalia,Errinopora stylifera,3342
4339495,"Falcatoflabellum raoulensis Cairns, 1995",SPECIES,Animalia,Falcatoflabellum raoulensis,3345
1937025,"Troides criton (Felder & Felder, 1860)",SPECIES,Animalia,Troides criton,3346
2265364,"Stylaster roseus (Pallas, 1766)",SPECIES,Animalia,Stylaster roseus,3347
2433751,"Lutra nippon Imaizumi & Yoshiyuki, 1989",SPECIES,Animalia,Lutra nippon,3348
2259985,"Montipora confusa Nemenzo, 1967",SPECIES,Animalia,Montipora confusa,3349
5232118,"Glaucidium brasilianum (Gmelin, 1788)",SPECIES,Animalia,Glaucidium brasilianum,3350
5225649,"Morelia kinghorni Stull, 1933",SPECIES,Animalia,Morelia kinghorni,3351
2480733,"Melierax metabates Heuglin, 1861",SPECIES,Animalia,Melierax metabates,3352
2258247,"Antipathes rubra Cooper, 1903",SPECIES,Animalia,Antipathes rubra,3354
2265503,"Lepidopora microstylus Cairns, 1991",SPECIES,Animalia,Lepidopora microstylus,3355
5228549,"Cynanthus sordidus (Gould, 1859)",SPECIES,Animalia,Cynanthus sordidus,3356
2402151,"Acipenser sinensis Gray, 1835",SPECIES,Animalia,Acipenser sinensis,3357
4287384,"Kinyongia Tilbury, Tolley & Branch, 2006",GENUS,Animalia,Kinyongia vanheygeni,3358
2448885,"Calumma guillaumeti Brygoo, Blanc & Domergue, 1974",SPECIES,Animalia,Calumma guillaumeti,3359
2423175,"Mantella betsileo (Grandidier, 1872)",SPECIES,Animalia,Mantella betsileo,3360
5220538,"Emys orbicularis Linnaeus, 1758",SPECIES,Animalia,Emys orbicularis,3361
2448938,"Calumma malthe Gåünther, 1879",SPECIES,Animalia,Calumma malthe,3362
5184566,"Astreopora listeri Bernard, 1896",SPECIES,Animalia,Astreopora listeri,3363
2474944,"Grus japonensis (Statius Muller, 1776)",SPECIES,Animalia,Grus japonensis,3364
2481068,"Spiziapteryx circumcincta (Kaup, 1852)",SPECIES,Animalia,Spiziapteryx circumcincta,3366
2260195,"Javania cailleti (Duchassaing & Michelotti, 1864)",SPECIES,Animalia,Javania cailleti,3367
2476341,"Haplophaedia assimilis (Elliot, 1876)",SPECIES,Animalia,Haplophaedia assimilis,3368
5184704,"Acropora walindii Wallace, 1999",SPECIES,Animalia,Acropora walindii,3369
5218669,"Pteropus pilosus K. Andersen, 1908",SPECIES,Animalia,Pteropus pilosus,3370
2497562,"Strix rufipes King, 1827",SPECIES,Animalia,Strix rufipes,3371
2441209,"Babyrousa babyrussa (Linnaeus, 1758)",SPECIES,Animalia,Babyrousa babyrussa,3372
2265355,"Stylaster horologium Cairns, 1991",SPECIES,Animalia,Stylaster horologium,3373
2480052,"Lathamus discolor (Shaw, 1790)",SPECIES,Animalia,Lathamus discolor,3377
5792150,"Troides dohertyi (Rippon, 1893)",SPECIES,Animalia,Troides dohertyi,3378
2423186,"Mantella cowanii Boulenger, 1882",SPECIES,Animalia,Mantella cowanii,3379
5959145,"Bubo blakistoni Seebohm, 1884",SPECIES,Animalia,Bubo blakistoni,3380
5711922,Acropora abrotanoides (Lamarck),SPECIES,Animalia,Acropora abrotanoides,3381
2260608,"Fungia gravis Nemenzo, 1955",SPECIES,Animalia,Fungia gravis,3384
2265490,"Errina antarctica (Gray, 1872)",SPECIES,Animalia,Errina antarctica,3386
2476825,"Basilinna xantusii (Lawrence, 1860)",SPECIES,Animalia,Basilinna xantusii,3387
5782923,"Achatinella fuscobasis (Smith, 1873)",SPECIES,Animalia,Achatinella fuscobasis,3388
2259035,"Coenocyathus humanni Cairns, 2000",SPECIES,Animalia,Coenocyathus humanni,3389
5221999,"Furcifer antimena Grandidier, 1872",SPECIES,Animalia,Furcifer antimena,3390
2259657,"Balanophyllia parallela (Semper, 1872)",SPECIES,Animalia,Balanophyllia parallela,3391
2476911,"Discosura conversii (Bourcier & Mulsant, 1846)",SPECIES,Animalia,Discosura conversii,3394
2495966,"Ducula goliath (G. R. Gray, 1859)",SPECIES,Animalia,Ducula goliath,3395
2480131,"Touit purpuratus (Gmelin, 1788)",SPECIES,Animalia,Touit purpuratus,3397
2434930,"Leopardus tigrinus (Schreber, 1775)",SPECIES,Animalia,Leopardus tigrinus,3399
2479351,"Geoffroyus simplex (A. B. Meyer, 1874)",SPECIES,Animalia,Geoffroyus simplex,3400
2259517,"Echinophyllia taylorae Veron, 2002",SPECIES,Animalia,Echinophyllia taylorae,3401
4267165,"Pygathrix cinerea Nadler, 1997",SPECIES,Animalia,Pygathrix cinerea,3404
2259485,"Madracis senaria Wells, 1974",SPECIES,Animalia,Madracis senaria,3405
2259441,"Stylocoeniella guentheri Bassett-Smith, 1890",SPECIES,Animalia,Stylocoeniella guentheri,3406
2474077,"Polyplectron schleiermacheri Bruggemann, 1877",SPECIES,Animalia,Polyplectron schleiermacheri,3408
2265479,"Errina japonica Eguchi, 1968",SPECIES,Animalia,Errina japonica,3409
5184462,"Desmophyllum striatum Cairns, 1979",SPECIES,Animalia,Desmophyllum striatum,3410
2448865,"Calumma brevicorne Lutzmann, 2004",SPECIES,Animalia,Calumma brevicorne,3411
2443466,"Orlitia borneensis Gray, 1873",SPECIES,Animalia,Orlitia borneensis,3413
5201096,"Hippocampus mohnikei Bleeker, 1853",SPECIES,Animalia,Hippocampus mohnikei,3414
2259532,"Hydnophora microconos (Lamarck, 1816)",SPECIES,Animalia,Hydnophora microconos,3415
2265344,"Stylaster asper Kent, 1871",SPECIES,Animalia,Stylaster asper,3417
2471046,"Cordylus subviridis Smith, 1838",SPECIES,Animalia,Cordylus subviridis,3418
2259078,"Deltocyathus parvulus Keller, 1982",SPECIES,Animalia,Deltocyathus parvulus,3420
2260170,"Caulastraea tumida Matthai, 1928",SPECIES,Animalia,Caulastraea tumida,3422
2497885,"Pulsatrix koeniswaldiana (M. Bertoni & W. Bertoni, 1901)",SPECIES,Animalia,Pulsatrix koeniswaldiana,3423
2436340,"Tamandua tetradactyla (Linnaeus, 1758)",SPECIES,Animalia,Tamandua tetradactyla,3425
4880224,"Montastrea annuligera (Milne Edwards & Haime, 1849)",SPECIES,Animalia,Montastrea annuligera,3427
2259943,"Montipora efflorescens Bernard, 1897",SPECIES,Animalia,Montipora efflorescens,3430
2448980,"Chamaeleo africanus Laurenti, 1768",SPECIES,Animalia,Chamaeleo africanus,3432
5232083,"Glaucidium radiatum (Tickell, 1833)",SPECIES,Animalia,Glaucidium radiatum,3433
2265443,"Crypthelia affinis Moseley, 1879",SPECIES,Animalia,Crypthelia affinis,3435
5220192,"Vicugna vicugna (Molina, 1782)",SPECIES,Animalia,Vicugna vicugna,3436
2484882,"Sitta magna Ramsay, 1876",SPECIES,Animalia,Sitta magna,3439
5184720,"Echinopora gemmacea (Lamarck, 1816)",SPECIES,Animalia,Echinopora gemmacea,3441
5219454,"Chaeropus ecaudatus (Ogilby, 1838)",SPECIES,Animalia,Chaeropus ecaudatus,3443
2259978,"Montipora digitata (Dana, 1846)",SPECIES,Animalia,Montipora digitata,3445
2474101,"Crossoptilon crossoptilon (Hodgson, 1838)",SPECIES,Animalia,Crossoptilon crossoptilon,3446
5219680,"Sciurus deppei Peters, 1863",SPECIES,Animalia,Sciurus deppei,3447
2259138,"Trochocyathus fossulus Cairns, 1979",SPECIES,Animalia,Trochocyathus fossulus,3449
2495158,"Pterocnemia pennata (Orbigny, 1834)",SPECIES,Animalia,Pterocnemia pennata,3450
2480062,"Psittaculirostris edwardsii (Oustalet, 1885)",SPECIES,Animalia,Psittaculirostris edwardsii,3451
2465180,"Leiopython albertisii Peters & Doria, 1878",SPECIES,Animalia,Leiopython albertisii,3452
2258338,"Arachnopathes aculeata Brook, 1889",SPECIES,Animalia,Arachnopathes aculeata,3453
2153443,"Brachypelma klaasi (Schmidt & Krause, 1994)",SPECIES,Animalia,Brachypelma klaasi,3454
2288182,"Fusconaia cuneolus (I. Lea, 1840)",SPECIES,Animalia,Fusconaia cuneolus,3456
2260008,"Fungiacyathus fissilis Cairns, 1984",SPECIES,Animalia,Fungiacyathus fissilis,3457
5720630,"Astreopora randalli Lamberts, 1980",SPECIES,Animalia,Astreopora randalli,3458
2258417,"Myriopathes stechowi (Pax, 1932)",SPECIES,Animalia,Myriopathes stechowi,3460
5229189,"Aquila gurneyi G. R. Gray, 1861",SPECIES,Animalia,Aquila gurneyi,3461
5224382,"Enhydris chinensis Gray, 1842",SPECIES,Animalia,Enhydris chinensis,3462
2479821,"Pyrrhura hoematotis Souance, 1857",SPECIES,Animalia,Pyrrhura hoematotis,3463
2402203,"Acipenser sturio Linnaeus, 1758",SPECIES,Animalia,Acipenser sturio,3464
5232405,"Tyto aurantia (Salvadori, 1881)",SPECIES,Animalia,Tyto aurantia,3466
2436614,"Macaca tonkeana (Meyer, 1899)",SPECIES,Animalia,Macaca tonkeana,3468
5232277,"Otus ireneae Ripley, 1966",SPECIES,Animalia,Otus ireneae,3471
5229093,"Triclaria malachitacea (Spix, 1824)",SPECIES,Animalia,Triclaria malachitacea,3473
5221365,"Hoplodactylus delcourti Bauer & Russell, 1986",SPECIES,Animalia,Hoplodactylus delcourti,3474
2480185,"Fregata andrewsi Mathews, 1914",SPECIES,Animalia,Fregata andrewsi,3475
5228540,"Goldmania violiceps Nelson, 1911",SPECIES,Animalia,Goldmania violiceps,3476
2447447,"Phelsuma lineata Gray, 1842",SPECIES,Animalia,Phelsuma lineata,3477
2288099,"Pleurobema clava (Lamarck, 1819)",SPECIES,Animalia,Pleurobema clava,3479
2436472,"Saguinus mystax (Spix, 1823)",SPECIES,Animalia,Saguinus mystax,3481
2447512,"Phelsuma pasteuri Meirte, 1999",SPECIES,Animalia,Phelsuma pasteuri,3483
2260620,"Fungia seychellensis Hoeksema, 1993",SPECIES,Animalia,Fungia seychellensis,3484
2259344,"Australocyathus vincentinus (Dennant, 1904)",SPECIES,Animalia,Australocyathus vincentinus,3485
2479418,"Lorius lory (Linnaeus, 1758)",SPECIES,Animalia,Lorius lory,3486
2260541,"Pavona bipartita Nemenzo, 1980",SPECIES,Animalia,Pavona bipartita,3488
2260359,"Isophyllastrea rigida (Dana, 1848)",SPECIES,Animalia,Isophyllastrea rigida,3489
5232096,"Glaucidium tephronotum Sharpe, 1875",SPECIES,Animalia,Glaucidium tephronotum,3492
2436553,"Theropithecus gelada (Råüppell, 1835)",SPECIES,Animalia,Theropithecus gelada,3493
2442322,"Pelusios adansonii Schweigger, 1812",SPECIES,Animalia,Pelusios adansonii,3494
2429105,"Ranitomeya reticulata (Boulenger, 1884)",SPECIES,Animalia,Ranitomeya reticulata,3498
6786468,"Rhipidipathes reticulata (Esper, 1795)",SPECIES,Animalia,Rhipidipathes reticulata,3500
2258454,"Tanacetipathes hirta (Gray, 1857)",SPECIES,Animalia,Tanacetipathes hirta,3501
2454645,"Python Daudin, 1803",GENUS,Animalia,Python kyaiktiyo,3503
4944758,"Montipora cocosensis Vaughan, 1918",SPECIES,Animalia,Montipora cocosensis,3504
2259089,"Deltocyathus taiwanicus Hu, 1987",SPECIES,Animalia,Deltocyathus taiwanicus,3505
2481923,"Sarcoramphus papa (Linnaeus, 1758)",SPECIES,Animalia,Sarcoramphus papa,3507
2260208,"Placotrochides minuta Cairns, 2004",SPECIES,Animalia,Placotrochides minuta,3508
2436410,"Cacajao calvus (I. Geoffroy Saint-Hilaire, 1847)",SPECIES,Animalia,Cacajao calvus,3510
2436445,"Allocebus trichotis (Gåünther, 1875)",SPECIES,Animalia,Allocebus trichotis,3511
5201088,"Hippocampus biocellatus Kuiter, 2001",SPECIES,Animalia,Hippocampus biocellatus,3512
1,Animalia,KINGDOM,Animalia,Andinobates minutus,3513
2443368,"Mauremys japonica Temminck & Schlegel, 1835",SPECIES,Animalia,Mauremys japonica,3514
2435283,"Dugong dugon (Måüller, 1776)",SPECIES,Animalia,Dugong dugon,3515
2260353,"Acanthastrea lordhowensis Veron & Pichon, 1982",SPECIES,Animalia,Acanthastrea lordhowensis,3518
2436610,"Macaca assamensis (M'Clelland, 1840)",SPECIES,Animalia,Macaca assamensis,3521
2433474,"Arctocephalus forsteri (Lesson, 1828)",SPECIES,Animalia,Arctocephalus forsteri,3522
5184608,"Acropora subglabra (Brook, 1891)",SPECIES,Animalia,Acropora subglabra,3524
2497828,"Ninox boobook (Latham, 1802)",SPECIES,Animalia,Ninox boobook,3527
2259065,"Deltocyathus crassiseptum Cairns, 1999",SPECIES,Animalia,Deltocyathus crassiseptum,3529
4287499,"Phelsuma edwardnewtonii Vinson & Vinson, 1969",SPECIES,Animalia,Phelsuma edwardnewtonii,3530
2486405,"Procnias nudicollis (Vieillot, 1817)",SPECIES,Animalia,Procnias nudicollis,3531
5184604,"Acropora nana (Studer, 1878)",SPECIES,Animalia,Acropora nana,3533
2465196,"Epicrates gracilis Fischer, 1888",SPECIES,Animalia,Epicrates gracilis,3535
2495386,"Alectroenas sganzini (Bonaparte, 1854)",SPECIES,Animalia,Alectroenas sganzini,3536
5232413,"Tyto novaehollandiae (Stephens, 1826)",SPECIES,Animalia,Tyto novaehollandiae,3537
2259644,"Balanophyllia stimpsonii (Verril, 1865)",SPECIES,Animalia,Balanophyllia stimpsonii,3538
2259232,"Colangia multipalifera Cairns, 2000",SPECIES,Animalia,Colangia multipalifera,3540
4267220,"Semnopithecus schistaceus Hodgson, 1840",SPECIES,Animalia,Semnopithecus schistaceus,3541
2259972,"Montipora spongiosa (Ehrenberg, 1834)",SPECIES,Animalia,Montipora spongiosa,3542
2260615,"Fungia fragilis (Alcock, 1893)",SPECIES,Animalia,Fungia fragilis,3544
2481022,"Falco sparverius Linnaeus, 1758",SPECIES,Animalia,Falco sparverius,3545
4266893,"Saguinus niger ‰Û_. Geoffroy, 1803",SPECIES,Animalia,Saguinus niger,3547
4267337,"Avahi unicolor Thalmann & Geissmann, 2000",SPECIES,Animalia,Avahi unicolor,3548
2260354,"Acanthastrea subechinata Veron, 2002",SPECIES,Animalia,Acanthastrea subechinata,3550
2260338,"Scolymia vitiensis Bruggemann, 1877",SPECIES,Animalia,Scolymia vitiensis,3551
2493675,"Nigrita bicolor (Hartlaub, 1844)",SPECIES,Animalia,Nigrita bicolor,3552
2470693,"Varanus finschi Bè hme, Horn & Ziegler, 1994",SPECIES,Animalia,Varanus finschi,3555
2260320,"Mussismilia harttii (Verrill, 1868)",SPECIES,Animalia,Mussismilia harttii,3556
5729352,"Hippopus porcellanus Rosewater, 1982",SPECIES,Animalia,Hippopus porcellanus,3557
2259702,"Dendrophyllia cornigera (Lamarck, 1816)",SPECIES,Animalia,Dendrophyllia cornigera,3558
2260238,"Truncatoflabellum stabile (Marenzeller, 1904)",SPECIES,Animalia,Truncatoflabellum stabile,3559
2259112,"Thalamophyllia riisei (Duchassaing & Michelotti, 1864)",SPECIES,Animalia,Thalamophyllia riisei,3560
2436606,"Macaca maura (Schinz, 1825)",SPECIES,Animalia,Macaca maura,3562
5184714,"Echinopora ashmorensis Veron, 1990",SPECIES,Animalia,Echinopora ashmorensis,3564
5184753,"Symphyllia recta (Dana, 1846)",SPECIES,Animalia,Symphyllia recta,3565
2476871,"Metallura phoebe (Lesson & Delattre, 1839)",SPECIES,Animalia,Metallura phoebe,3567
2474913,"Afrotis afraoides (A. Smith, 1831)",SPECIES,Animalia,Afrotis afraoides,3568
2259367,"Alatotrochus rubescens (Moseley, 1876)",SPECIES,Animalia,Alatotrochus rubescens,3569
2433425,"Ursus thibetanus G. Baron Cuvier, 1823",SPECIES,Animalia,Ursus thibetanus,3570
