id,locality,countryCode,establishmentMeans,occurrenceRemarks
6146,Rio de Janeiro;Espírito Santo,BR,NATIVA,
6147,Rio de Janeiro,BR,NATIVA,
6148,Rio de Janeiro;Espírito Santo,BR,NATIVA,
6182,Rio de Janeiro,BR,NATIVA,
6183,Bahia,BR,NATIVA,
6184,Rio de Janeiro;Minas Gerais,BR,NATIVA,
6185,Rio de Janeiro,BR,NATIVA,
6186,Espírito Santo,BR,NATIVA,
6187,São Paulo;Paraná,BR,NATIVA,
6188,Rio de Janeiro,BR,NATIVA,
6189,Rio de Janeiro,BR,NATIVA,
119797,Espírito Santo,BR,NATIVA,
6158,Espírito Santo,BR,NATIVA,
6159,São Paulo;Paraná,BR,NATIVA,
6160,Rio de Janeiro;Espírito Santo,BR,NATIVA,
34381,Amazonas,BR,NATIVA,
6161,Rio de Janeiro,BR,NATIVA,
6162,Minas Gerais;Espírito Santo;Rio de Janeiro,BR,NATIVA,
6163,Rio de Janeiro,BR,NATIVA,
6197,,BR,NATIVA,
6198,Minas Gerais,BR,NATIVA,
6199,Bahia;Espírito Santo,BR,NATIVA,
6200,Bahia;Espírito Santo,BR,NATIVA,
6201,São Paulo,BR,NATIVA,
126156,Goiás;São Paulo,BR,NATIVA,
6203,Rio de Janeiro,BR,NATIVA,
6204,Espírito Santo,BR,NATIVA,
6172,Rio de Janeiro;São Paulo,BR,NATIVA,
6173,Espírito Santo,BR,NATIVA,
6174,Bahia,BR,NATIVA,
6175,Rio de Janeiro,BR,NATIVA,
6209,Rio de Janeiro,BR,NATIVA,
6176,Rio de Janeiro,BR,NATIVA,
6177,Paraná;Santa Catarina;São Paulo;Rio de Janeiro,BR,NATIVA,
6178,Espírito Santo;Minas Gerais,BR,NATIVA,
6179,Rio de Janeiro,BR,NATIVA,
34382,Rondônia;Amazonas,BR,NATIVA,
6180,Espírito Santo,BR,NATIVA,
6181,,BR,NATIVA,
6215,Minas Gerais;Espírito Santo;Rio de Janeiro;São Paulo,BR,NATIVA,
6216,,BR,NATIVA,
6217,Rio de Janeiro;Espírito Santo,BR,NATIVA,
34499,Rio Grande do Sul,BR,NATIVA,
6219,Minas Gerais;Espírito Santo,BR,NATIVA,
6220,,BR,NATIVA,
6221,Espírito Santo;Rio de Janeiro,BR,NATIVA,
34387,Amazonas,BR,NATIVA,
6190,Rio de Janeiro;São Paulo,BR,NATIVA,
6191,Rio de Janeiro,BR,NATIVA,
34389,Amazonas,BR,NATIVA,
6192,Espírito Santo,BR,NATIVA,
6193,Espírito Santo,BR,NATIVA,
16614,Bahia,BR,NATIVA,
22333,Pará;Acre;Amazonas;Rondônia,BR,NATIVA,
6194,Rio de Janeiro,BR,NATIVA,
6195,São Paulo,BR,NATIVA,
6196,São Paulo,BR,NATIVA,
6230,São Paulo;Santa Catarina,BR,NATIVA,
121813,Espírito Santo,BR,NATIVA,
6231,Rio de Janeiro,BR,NATIVA,
6232,Espírito Santo,BR,NATIVA,
6205,Rio de Janeiro;São Paulo,BR,NATIVA,
6206,Rio de Janeiro;Espírito Santo,BR,NATIVA,
6207,Espírito Santo,BR,NATIVA,
6210,Espírito Santo,BR,NATIVA,
6211,Rio de Janeiro,BR,NATIVA,
6212,Espírito Santo,BR,NATIVA,
6213,Espírito Santo,BR,NATIVA,
6214,Rio de Janeiro,BR,NATIVA,
6241,Espírito Santo;Bahia;Minas Gerais;Rio de Janeiro,BR,NATIVA,
6242,Rio de Janeiro;São Paulo,BR,NATIVA,
6222,Rio de Janeiro,BR,NATIVA,
6223,Espírito Santo,BR,NATIVA,
6224,Rio de Janeiro;Espírito Santo,BR,NATIVA,
6225,Rio de Janeiro,BR,NATIVA,
6226,Bahia,BR,NATIVA,
6227,Espírito Santo,BR,NATIVA,
6228,Espírito Santo,BR,NATIVA,
6233,Paraná;São Paulo;Santa Catarina;Rio Grande do Sul,BR,NATIVA,
6234,Bahia,BR,NATIVA,
6235,Paraná;Santa Catarina;Rio de Janeiro;São Paulo,BR,NATIVA,
6236,Rio de Janeiro,BR,NATIVA,
6237,Minas Gerais;São Paulo;Rio de Janeiro,BR,NATIVA,
6238,Rio de Janeiro,BR,NATIVA,
6239,Rio de Janeiro,BR,NATIVA,
6240,Minas Gerais,BR,NATIVA,
26355,Goiás,BR,NATIVA,
101611,Minas Gerais,BR,NATIVA,
6243,Paraná;São Paulo;Espírito Santo;Santa Catarina,BR,NATIVA,
6244,São Paulo;Rio de Janeiro,BR,NATIVA,
6245,Espírito Santo,BR,NATIVA,
6246,Santa Catarina,BR,NATIVA,
6247,São Paulo,BR,NATIVA,
6260,Rio de Janeiro,BR,NATIVA,
6248,Bahia;Espírito Santo,BR,NATIVA,
6249,Minas Gerais;Rio de Janeiro,BR,NATIVA,
6250,Espírito Santo,BR,NATIVA,
6251,Rio de Janeiro,BR,NATIVA,
6252,Rio de Janeiro,BR,NATIVA,
14534,Rio Grande do Sul;Santa Catarina;Paraná;São Paulo,BR,NATIVA,
6264,Rio de Janeiro;São Paulo,BR,NATIVA,
6254,Rio de Janeiro,BR,NATIVA,
6255,São Paulo;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
6256,Espírito Santo,BR,NATIVA,
6258,Minas Gerais,BR,NATIVA,
6259,Espírito Santo;São Paulo;Rio de Janeiro;Minas Gerais,BR,NATIVA,
6268,São Paulo;Rio de Janeiro,BR,NATIVA,
34498,Amazonas;Acre,BR,NATIVA,
6261,Espírito Santo;Minas Gerais;São Paulo;Rio de Janeiro,BR,NATIVA,
6262,São Paulo,BR,NATIVA,
6266,Minas Gerais;Rio de Janeiro,BR,NATIVA,
6263,Rio de Janeiro,BR,NATIVA,
26342,Minas Gerais,BR,NATIVA,
6367,Rio de Janeiro,BR,NATIVA,
6265,Paraná;São Paulo;Bahia;Rio de Janeiro;Espírito Santo;Santa Catarina;Rio Grande do Sul,BR,NATIVA,
6267,Rio de Janeiro,BR,NATIVA,
6269,Rio de Janeiro;São Paulo,BR,NATIVA,
6270,Rio de Janeiro,BR,NATIVA,
6271,Rio de Janeiro;Espírito Santo,BR,NATIVA,
6272,Rio de Janeiro,BR,NATIVA,
6273,Rio de Janeiro,BR,NATIVA,
4330,Paraíba;Mato Grosso do Sul;Goiás;Mato Grosso;Amazonas;Amapá;Pará;Rondônia;Roraima;Bahia;Maranhão;Pernambuco;Paraná;Rio Grande do Sul;Santa Catarina;Espírito Santo;Minas Gerais;São Paulo;Rio de Janeiro,BR,NATIVA,
34461,Bahia,BR,NATIVA,
6369,Rio de Janeiro,BR,NATIVA,
4331,Minas Gerais;Bahia;Tocantins;Paraná;Goiás;Mato Grosso;Mato Grosso do Sul;São Paulo;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
25334,Minas Gerais,BR,NATIVA,
1473,Espírito Santo;Minas Gerais,BR,NATIVA,
121814,Minas Gerais,BR,NATIVA,
6275,Bahia;Minas Gerais,BR,NATIVA,
6304,Pernambuco,BR,NATIVA,
6306,Espírito Santo,BR,NATIVA,
6279,Bahia,BR,NATIVA,
6357,Bahia,BR,NATIVA,
6358,Bahia,BR,NATIVA,
6359,Bahia,BR,NATIVA,
29452,Mato Grosso do Sul;Mato Grosso,BR,NATIVA,
124308,Espírito Santo,BR,NATIVA,
120391,Amapá;Sergipe;Pernambuco;Paraíba;São Paulo;Paraná;Pará;Santa Catarina;Piauí;Rio Grande do Sul;Rio Grande do Norte;Alagoas;Maranhão;Rio de Janeiro,BR,NATIVA,
120393,Paraná,BR,NATIVA,
27692,Minas Gerais,BR,NATIVA,
6298,Espírito Santo,BR,NATIVA,
124239,Bahia,BR,NATIVA,
34413,Bahia,BR,NATIVA,
6299,Bahia,BR,NATIVA,
16621,Bahia,BR,NATIVA,
6287,Minas Gerais,BR,NATIVA,
119847,Bahia,BR,NATIVA,
6276,Alagoas,BR,NATIVA,
34410,Bahia,BR,NATIVA,
34407,Bahia;Pernambuco,BR,NATIVA,
25332,Bahia,BR,NATIVA,
111401,Rio Grande do Sul,BR,NATIVA,
6281,Paraíba;Rio Grande do Norte;Alagoas;Pernambuco,BR,NATIVA,
34411,Bahia,BR,NATIVA,
6293,Minas Gerais,BR,NATIVA,
16619,Bahia,BR,NATIVA,
6294,Minas Gerais,BR,NATIVA,
6295,Minas Gerais,BR,NATIVA,
16620,Minas Gerais;Bahia,BR,NATIVA,
6296,Espírito Santo;Minas Gerais,BR,NATIVA,
6297,Pernambuco;Bahia;Alagoas;Sergipe,BR,NATIVA,
34414,Espírito Santo,BR,NATIVA,
6300,Espírito Santo,BR,NATIVA,
34415,Minas Gerais,BR,NATIVA,
6302,Espírito Santo,BR,NATIVA,
120394,Rio de Janeiro;Rio Grande do Sul;Paraná,BR,NATIVA,
25335,Bahia,BR,NATIVA,
34416,Bahia,BR,NATIVA,
4325,Rio Grande do Sul;Santa Catarina;Rio de Janeiro;Paraíba;Bahia;Alagoas;Acre;Goiás;São Paulo;Minas Gerais;Ceará;Paraná;Espírito Santo,BR,NATIVA,
6305,Espírito Santo,BR,NATIVA,
34409,Minas Gerais,BR,NATIVA,
6290,Minas Gerais,BR,NATIVA,
6288,Minas Gerais,BR,NATIVA,
25333,Minas Gerais,BR,NATIVA,
34437,Amazonas,BR,NATIVA,
26339,Minas Gerais,BR,NATIVA,
6303,Bahia,BR,NATIVA,
6368,Espírito Santo;Amazonas;Bahia;Alagoas;Rio Grande do Norte;Sergipe;Pará;Amapá;Pernambuco;Paraíba,BR,NATIVA,
6363,Rio Grande do Sul,BR,NATIVA,
97842,Rio de Janeiro;Piauí;Espírito Santo;Minas Gerais;Distrito Federal;Bahia;Tocantins;Mato Grosso do Sul;Goiás;Mato Grosso;Pernambuco;São Paulo;Maranhão;Ceará,BR,NATIVA,
117064,Amazonas,BR,NATIVA,
5751,Espírito Santo;Bahia;Minas Gerais,BR,NATIVA,
117065,Maranhão;Goiás;Mato Grosso;Tocantins,BR,NATIVA,
5752,São Paulo;Rio de Janeiro;Minas Gerais;Espírito Santo;Paraná;Maranhão,BR,NATIVA,
26340,Distrito Federal;Minas Gerais;Goiás,BR,NATIVA,
5911,Goiás;Mato Grosso do Sul;Mato Grosso;Amazonas;Paraíba;Pernambuco;Amapá;Piauí;Pará;Rondônia;Bahia;Ceará;São Paulo;Rio de Janeiro;Minas Gerais;Espírito Santo;Santa Catarina;Paraná;Maranhão;Alagoas;Tocantins;Distrito Federal,BR,NATIVA,
46662,Bahia,BR,NATIVA,
34500,Rio Grande do Sul;Santa Catarina,BR,NATIVA,
127971,Amazonas,BR,NATIVA,
6312,Rio de Janeiro,BR,NATIVA,
34009,Bahia;Paraná;São Paulo,BR,NATIVA,
34423,Pará,BR,NATIVA,
5172,Rio Grande do Sul;Paraná;Pernambuco;Ceará;Bahia;Mato Grosso do Sul;Goiás;Distrito Federal;Espírito Santo;São Paulo;Minas Gerais;Santa Catarina;Rio de Janeiro,BR,NATIVA,
17022,Bahia;Rio Grande do Norte;Pernambuco;Ceará;Mato Grosso;Mato Grosso do Sul,BR,NATIVA,
110237,Bahia;Minas Gerais,BR,NATIVA,
34447,Rio de Janeiro,BR,NATIVA,
15436,Piauí;Ceará,BR,NATIVA,
127970,Rio Grande do Sul,BR,NATIVA,
5020,Espírito Santo;Rio de Janeiro,BR,NATIVA,
5054,Ceará;Acre;Rio de Janeiro;Mato Grosso;Pernambuco;Espírito Santo;Maranhão;Amazonas;Bahia;Alagoas;Roraima;Rondônia;Pará;Amapá;Minas Gerais;Distrito Federal,BR,NATIVA,
6313,Minas Gerais,BR,NATIVA,
27699,Tocantins,BR,NATIVA,
6317,Rio de Janeiro;Espírito Santo,BR,NATIVA,
106265,Goiás;São Paulo;Minas Gerais;Distrito Federal;Paraná;Mato Grosso;Mato Grosso do Sul,BR,NATIVA,
27700,Goiás,BR,NATIVA,
34430,,BR,NATIVA,
34436,Amazonas,BR,NATIVA,
27695,Goiás,BR,NATIVA,
81386,Roraima,BR,NATIVA,
102158,São Paulo,BR,,
101841,Amazonas;Rondônia,BR,,
6417,Rio de Janeiro;São Paulo;Santa Catarina;Paraná,BR,NATIVA,
46659,,BR,NATIVA,
34431,,,,NAO_OCORoraimaE_BRASIL
124702,São Paulo,BR,NATIVA,
117068,Maranhão;Bahia;Goiás;Distrito Federal,BR,NATIVA,
97059,Rio de Janeiro;São Paulo,BR,NATIVA,
34433,,BR,NATIVA,
34434,Mato Grosso do Sul,BR,NATIVA,
126454,Mato Grosso;Goiás,BR,NATIVA,
34355,Amazonas,BR,NATIVA,
34438,,,,NAO_OCORoraimaE_BRASIL
101785,São Paulo;Rondônia,BR,,
110077,Mato Grosso do Sul,BR,NATIVA,
103733,Pará,BR,NATIVA,
34419,Amazonas,BR,NATIVA,
6315,Rio de Janeiro,BR,NATIVA,
7133,Ceará;Rio de Janeiro;Minas Gerais;Espírito Santo;Sergipe;Rio Grande do Norte;Piauí;Pernambuco;Paraíba;Bahia;Alagoas;Goiás;Mato Grosso,BR,NATIVA,
109791,Piauí;Bahia;Ceará,BR,NATIVA,
27696,Goiás;Tocantins,BR,NATIVA,
110069,Mato Grosso,BR,NATIVA,
6316,,BR,NATIVA,
124360,Distrito Federal;Goiás;Amazonas;Paraná;São Paulo;Rio Grande do Sul;Rio de Janeiro,BR,NATIVA,
34448,Amazonas,BR,NATIVA,
25100,Minas Gerais;Roraima;Ceará;Acre;Rio de Janeiro;São Paulo;Mato Grosso do Sul;Distrito Federal;Espírito Santo;Paraná;Bahia;Piauí;Maranhão;Pará;Amazonas;Mato Grosso;Rio Grande do Sul;Pernambuco;Santa Catarina;Paraíba;Goiás,BR,NATURALIZADA,
26857,Minas Gerais;Bahia,BR,NATIVA,
26335,Paraná;Santa Catarina;Minas Gerais;São Paulo;Mato Grosso do Sul;Tocantins;Mato Grosso;Rio Grande do Sul,BR,NATIVA,
25101,Bahia,BR,NATIVA,
80000,Rondônia,BR,NATIVA,
119855,Espírito Santo,BR,NATIVA,
97308,Santa Catarina;São Paulo,BR,NATIVA,
16622,Bahia,BR,NATIVA,
96784,Minas Gerais;Rondônia,BR,NATIVA,
110054,Mato Grosso do Sul,BR,NATIVA,
5030,Minas Gerais;Santa Catarina;Rio de Janeiro;Espírito Santo;São Paulo;Paraná,BR,NATIVA,
126182,Mato Grosso do Sul,BR,NATIVA,
34439,,BR,NATIVA,
121816,Espírito Santo,BR,NATIVA,
6327,Espírito Santo,BR,NATIVA,
6332,Minas Gerais;Bahia;Espírito Santo,BR,NATIVA,
6329,Bahia,BR,NATIVA,
6330,Bahia,BR,NATIVA,
120741,Paraná,BR,,
5180,Goiás;São Paulo;Minas Gerais;Santa Catarina;Rio Grande do Sul;Paraná;Mato Grosso do Sul;Distrito Federal,BR,NATIVA,
27694,Rondônia;Pará;Amazonas,BR,NATIVA,
126165,Goiás;Minas Gerais;São Paulo,BR,NATIVA,
6311,Minas Gerais;Rio de Janeiro;Espírito Santo,BR,NATIVA,
34421,Amazonas,BR,NATIVA,
6310,Minas Gerais;Espírito Santo,BR,NATIVA,
103151,Bahia,BR,NATIVA,
119851,Bahia,BR,NATIVA,
6326,Bahia,BR,NATIVA,
6339,Rio de Janeiro,BR,NATIVA,
103137,Rio de Janeiro,BR,NATIVA,
6365,Rio Grande do Sul,BR,NATIVA,
34454,Minas Gerais;Espírito Santo,BR,NATIVA,
103150,Bahia,BR,NATIVA,
6344,Rio de Janeiro,BR,NATIVA,
6345,Minas Gerais;São Paulo;Rio de Janeiro,BR,NATIVA,
6346,Espírito Santo;São Paulo;Rio de Janeiro,BR,NATIVA,
4328,Espírito Santo,BR,NATIVA,
6348,Rio de Janeiro,BR,NATIVA,
28391,Goiás;Distrito Federal;Mato Grosso,BR,NATIVA,
16624,Bahia,BR,NATIVA,
6094,,BR,NATIVA,
6418,Rio de Janeiro,BR,NATIVA,
34353,Amazonas,BR,NATIVA,
121786,Rio de Janeiro;São Paulo;Bahia,BR,NATIVA,
15449,Bahia;Minas Gerais;Tocantins;Goiás;Piauí,BR,NATIVA,
101609,Goiás;Minas Gerais,BR,NATIVA,
126773,Paraná,BR,NATIVA,
46859,Rio de Janeiro,BR,NATIVA,
46860,Rio de Janeiro,BR,NATIVA,
6341,Santa Catarina;Paraná,BR,NATIVA,
6342,Minas Gerais;Espírito Santo,BR,NATIVA,
26350,Minas Gerais,BR,NATIVA,
4327,Bahia,BR,NATIVA,
6349,Espírito Santo;Rio de Janeiro;Minas Gerais,BR,NATIVA,
6351,São Paulo,BR,NATIVA,
124297,Bahia,BR,NATIVA,
6289,Minas Gerais,BR,NATIVA,
16618,Bahia,BR,NATIVA,
26352,Goiás;Bahia;Distrito Federal;São Paulo;Minas Gerais;Paraná,BR,NATIVA,
14530,Goiás;Paraná;Rio de Janeiro;Minas Gerais;São Paulo,BR,NATIVA,
14531,Santa Catarina;Rio Grande do Sul,BR,NATIVA,
6364,Rio de Janeiro;São Paulo,BR,NATIVA,
119802,Rio de Janeiro;São Paulo,BR,NATIVA,
46952,Rio de Janeiro,BR,NATIVA,
14532,Paraná;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
34460,Rio Grande do Sul,BR,NATIVA,
6292,Paraíba,BR,NATIVA,
127899,Pernambuco;Bahia;Pará;Amazonas;Sergipe;Alagoas;Ceará,BR,NATIVA,
6362,São Paulo;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
34459,Goiás,BR,NATIVA,
34457,Amazonas;Ceará;Pará;Amapá,BR,NATIVA,
6435,Rio de Janeiro,BR,NATIVA,
5940,Goiás;Rondônia;Minas Gerais;São Paulo;Mato Grosso,BR,NATIVA,
34351,Amazonas;Roraima;Rondônia,BR,NATIVA,
15525,Paraná;São Paulo;Rio de Janeiro;Minas Gerais;Espírito Santo;Santa Catarina;Rio Grande do Sul;Bahia,BR,NATURALIZADA,
35162,Santa Catarina,BR,NATIVA,
16626,Bahia,BR,NATIVA,
10398,Espírito Santo;Bahia;Minas Gerais;Rio de Janeiro,BR,NATIVA,
46501,Amazonas;Roraima,BR,NATIVA,
10416,Pernambuco;Espírito Santo;Bahia,BR,NATIVA,
34464,Amazonas,BR,NATIVA,
10399,Mato Grosso do Sul;Mato Grosso;Bahia;Acre;Rio Grande do Norte;Tocantins;Amazonas;São Paulo;Minas Gerais;Roraima;Rondônia;Piauí;Pará;Maranhão;Espírito Santo;Ceará;Goiás;Amapá;Pernambuco,BR,NATIVA,
34496,Rio de Janeiro,BR,NATIVA,
107960,Goiás;Espírito Santo;Rio de Janeiro;Rio Grande do Sul,BR,NATIVA,
6410,Rio Grande do Sul,BR,NATIVA,
29522,Minas Gerais,BR,NATIVA,
6374,Espírito Santo,BR,NATIVA,
47026,,,,NAO_OCORoraimaE_BRASIL
6408,Rio de Janeiro,BR,NATIVA,
6409,Distrito Federal;Goiás;Santa Catarina;Rio Grande do Sul;Paraná;Sergipe;Pernambuco;Paraíba;Ceará;Bahia;Alagoas;Mato Grosso do Sul;Mato Grosso;São Paulo;Rio de Janeiro;Minas Gerais;Espírito Santo,BR,NATIVA,
34472,Roraima;Amazonas,BR,NATIVA,
126166,Goiás,BR,NATIVA,
103093,São Paulo;Santa Catarina;Rio Grande do Sul;Paraná,BR,NATIVA,
116745,Rio de Janeiro;São Paulo;Goiás;Rio Grande do Sul;Distrito Federal,BR,NATIVA,
10432,Mato Grosso do Sul;Maranhão;Pernambuco;Alagoas;Roraima;Minas Gerais;Rondônia;Pará;Amazonas;Mato Grosso,BR,NATIVA,
6406,Pará;Alagoas;Bahia;Mato Grosso do Sul;São Paulo;Paraíba;Ceará;Minas Gerais;Goiás;Pernambuco;Rio Grande do Sul;Sergipe;Paraná;Rio Grande do Norte;Piauí,BR,NATIVA,
46991,,,,NAO_OCORoraimaE_BRASIL
34470,Amapá;Pará;Amazonas,BR,NATIVA,
46163,,,,NAO_OCORoraimaE_BRASIL
108843,Rio Grande do Sul;Amazonas,BR,NATIVA,
94411,Goiás,BR,,
94412,Rio de Janeiro;Bahia;São Paulo,BR,,
6377,São Paulo;Rio de Janeiro;Minas Gerais;Espírito Santo;Paraíba;Bahia,BR,NATIVA,
47046,Rio de Janeiro,BR,NATIVA,
34492,Pernambuco;Rio Grande do Norte;Bahia;Sergipe;Alagoas;Mato Grosso;Paraíba;Paraná;Goiás;Distrito Federal;Mato Grosso do Sul;Ceará;Rio Grande do Sul;Santa Catarina;Espírito Santo;Minas Gerais;Rio de Janeiro;São Paulo,BR,NATIVA,
79076,Espírito Santo;Alagoas;Pernambuco;Sergipe;Paraíba;Bahia,BR,NATIVA,
34491,Paraná,BR,NATIVA,
19840,Amazonas;Pará;Acre;Amapá,BR,NATIVA,
79016,Mato Grosso;Pará,BR,NATIVA,
6404,Santa Catarina,BR,NATIVA,
10397,Bahia,BR,NATIVA,
124390,São Paulo,BR,NATIVA,
34486,Pará,BR,NATIVA,
6405,Espírito Santo;Bahia;Rio de Janeiro,BR,NATIVA,
10389,Paraná;Alagoas;Tocantins;Roraima;Rondônia;Pará;São Paulo;Minas Gerais;Amapá;Espírito Santo;Amazonas;Goiás;Mato Grosso do Sul;Mato Grosso;Acre;Ceará;Maranhão,BR,NATIVA,
16467,Bahia,BR,NATIVA,
34484,Santa Catarina,BR,NATIVA,
6398,Rio de Janeiro,BR,NATIVA,
6400,Santa Catarina;São Paulo;Paraná,BR,NATIVA,
121006,Bahia;São Paulo;Rio de Janeiro,BR,NATIVA,
79746,Rio de Janeiro;São Paulo,BR,NATIVA,
94410,,BR,,
94409,Ceará;Mato Grosso do Sul;Amazonas;Amapá;Pará;Maranhão;Paraíba;Pernambuco;Rio Grande do Sul;Minas Gerais;Rio de Janeiro;São Paulo,BR,,
127462,Minas Gerais;Bahia,BR,NATIVA,
127898,Ceará;Pernambuco,BR,NATIVA,
127244,Minas Gerais;São Paulo;Rio de Janeiro,BR,NATIVA,
34485,Rio Grande do Sul,BR,NATIVA,
10392,Pará;São Paulo;Sergipe;Paraná;Alagoas;Pernambuco;Rio de Janeiro;Amazonas;Santa Catarina;Bahia;Espírito Santo;Rio Grande do Norte;Maranhão,BR,NATIVA,
126167,Goiás,BR,NATIVA,
4152,Rio Grande do Norte;Minas Gerais;Bahia;Espírito Santo;Mato Grosso;Mato Grosso do Sul;Goiás,BR,NATIVA,
10393,Bahia;Minas Gerais;Rio de Janeiro,BR,NATIVA,
29529,Pará;Amazonas;Distrito Federal;Mato Grosso do Sul;Mato Grosso;São Paulo;Minas Gerais;Maranhão;Ceará;Tocantins;Roraima,BR,NATIVA,
6402,Rio de Janeiro,BR,NATIVA,
14329,Piauí;Paraíba;Maranhão;Ceará;Bahia;Alagoas;Goiás;Minas Gerais;Paraná;Sergipe;Pernambuco;Tocantins;Rondônia;Pará;Amazonas;Mato Grosso;Mato Grosso do Sul,BR,NATIVA,
107959,São Paulo,BR,NATIVA,
137513,Amazonas,BR,NATIVA,
126772,Rio Grande do Sul,BR,NATIVA,
120303,São Paulo;Rio de Janeiro,BR,NATIVA,
115540,Santa Catarina;São Paulo;Rio Grande do Sul;Paraná;Minas Gerais,BR,NATIVA,
120625,Paraná;São Paulo;Minas Gerais;Santa Catarina;Rio Grande do Sul,BR,NATIVA,
115541,Santa Catarina;Rio Grande do Sul;Paraná,BR,NATIVA,
24001,Acre,BR,NATIVA,
119588,Mato Grosso do Sul;São Paulo,BR,NATIVA,
116620,São Paulo;Mato Grosso do Sul,BR,NATIVA,
126774,Santa Catarina,BR,NATIVA,
82877,Bahia;Ceará;Distrito Federal;Maranhão;Mato Grosso do Sul,BR,NATIVA,
107937,Rio de Janeiro;São Paulo,BR,NATIVA,
107936,São Paulo;Rio Grande do Sul;Rio de Janeiro;Amazonas;Distrito Federal;Minas Gerais,BR,NATIVA,
115314,,,,NAO_OCORoraimaE_BRASIL
111551,Rio Grande do Sul,BR,NATIVA,
117058,Espírito Santo;Bahia;Rio de Janeiro,BR,NATIVA,
110379,Rondônia;Amazonas;Acre,BR,NATIVA,
6428,Espírito Santo,BR,NATIVA,
6413,Rio Grande do Sul;Santa Catarina,BR,NATIVA,
36926,Amapá,BR,NATIVA,
22881,Acre;Espírito Santo;Goiás;Mato Grosso do Sul;Tocantins;Minas Gerais;Rio de Janeiro;São Paulo,BR,NATIVA,
6436,Espírito Santo;Bahia,BR,NATIVA,
83155,Roraima;Amazonas,BR,NATIVA,
6437,Paraná;Santa Catarina,BR,NATIVA,
18407,Mato Grosso do Sul;Goiás;Espírito Santo;Minas Gerais;Rio de Janeiro;São Paulo;Bahia;Tocantins;Distrito Federal,BR,NATIVA,
38695,Pará;Amazonas;São Paulo,BR,NATURALIZADA,
6415,Rio de Janeiro,BR,NATIVA,
34356,Ceará,BR,NATIVA,
22517,Acre;Amazonas,BR,NATIVA,
22332,Amazonas;Acre,BR,NATIVA,
22962,Roraima;Amazonas;Acre,BR,NATIVA,
100922,Minas Gerais;Espírito Santo;Bahia;Rio de Janeiro,BR,NATIVA,
47269,Rio de Janeiro,BR,NATIVA,
9820,Amazonas;Alagoas;Bahia;Sergipe;Espírito Santo;Minas Gerais;Rio de Janeiro;Rio Grande do Norte;Piauí;Maranhão;Ceará;Goiás;Mato Grosso do Sul;Mato Grosso;Pará;Rondônia;Tocantins,BR,NATIVA,
102614,Rio de Janeiro;Rio Grande do Sul,BR,NATIVA,
6430,,BR,NATIVA,
6498,São Paulo;Espírito Santo;Rio de Janeiro,BR,NATIVA,
34502,São Paulo,BR,NATIVA,
34503,Rio de Janeiro;Minas Gerais;Espírito Santo,BR,NATIVA,
127007,Espírito Santo,BR,NATIVA,
6432,Bahia,BR,NATIVA,
6433,Rio de Janeiro,BR,NATIVA,
6434,Rio de Janeiro,BR,NATIVA,
6453,Bahia,BR,NATIVA,
90657,Minas Gerais;Goiás;São Paulo;Tocantins,BR,NATIVA,
6441,Espírito Santo;Rio Grande do Sul;Rio de Janeiro;São Paulo;Paraná;Minas Gerais,BR,NATIVA,
82940,Paraíba;Tocantins;Piauí;Pará;Amapá;Mato Grosso;Pernambuco;Maranhão;Ceará;Rio Grande do Norte;Bahia;Goiás,BR,NATIVA,
18404,Alagoas;Bahia;Pernambuco;Paraíba;Ceará;Sergipe;Piauí;Distrito Federal;Rio de Janeiro;Minas Gerais;Rio Grande do Norte,BR,NATIVA,
92403,Paraíba;Bahia;Mato Grosso do Sul;Paraná;Rio Grande do Sul;Santa Catarina;São Paulo,BR,,
18405,Bahia;Espírito Santo;Rio de Janeiro,BR,NATIVA,
16466,Bahia,BR,NATIVA,
6445,Bahia;Rio de Janeiro;Paraná;Santa Catarina;Espírito Santo,BR,NATIVA,
116437,Rio Grande do Sul;Paraná;Santa Catarina,BR,NATIVA,
6446,Rio de Janeiro;São Paulo,BR,NATIVA,
34513,Rio Grande do Sul;São Paulo;Santa Catarina;Paraná,BR,NATIVA,
6462,Rio de Janeiro,BR,NATIVA,
6447,Rio de Janeiro,BR,NATIVA,
6448,Rio de Janeiro;Minas Gerais,BR,NATIVA,
116435,Santa Catarina;Paraná;Rio Grande do Sul,BR,NATIVA,
14697,Goiás;Distrito Federal;Mato Grosso do Sul;Mato Grosso;Acre;Amazonas;Amapá;Pará;Rondônia;Alagoas;Bahia;Ceará;Maranhão;Paraíba;Pernambuco;Piauí;Rio Grande do Norte;Paraná;Rio Grande do Sul;Santa Catarina;Espírito Santo;Minas Gerais;Rio de Janeiro;São Paulo,BR,NATURALIZADA,
6450,Espírito Santo,BR,NATIVA,
6457,Paraná;Bahia;Pernambuco;São Paulo;Rio de Janeiro;Santa Catarina;Alagoas;Espírito Santo;Minas Gerais,BR,NATIVA,
6562,São Paulo;Rio de Janeiro;Espírito Santo;Bahia,BR,NATIVA,
81367,,,,NAO_OCORoraimaE_BRASIL
92011,São Paulo;Rio de Janeiro;Minas Gerais;Espírito Santo,BR,NATIVA,
